Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
SRX5187188	1/17/20 15:54	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8377190	SRP174640	PRJNA512099	512099	SRS4193590	SAMN10660581	SRA827574	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7002288	10660581	GSE124468	GSM3534623	32153524	PAO1			
SRX5187189	1/17/20 15:54	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8377191	SRP174640	PRJNA512099	512099	SRS4193591	SAMN10660580	SRA827574	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7002289	10660580	GSE124468	GSM3534624	32153524	PAO1			
SRX5290923	9/23/19 15:56	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8486289	SRP182027	PRJNA517074	517074	SRS4290282	SAMN10819120	SRA839205	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7164815	10819120	GSE125646	GSM3579487					
SRX5290924	9/23/19 15:56	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8486290	SRP182027	PRJNA517074	517074	SRS4290283	SAMN10819119	SRA839205	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7164816	10819119	GSE125646	GSM3579488					
SRX5457605	3/4/19 15:48	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8660424	SRP187353	PRJNA525278	525278	SRS4431720	SAMN11045865	SRA855406	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7373955	11045865	GSE127751	GSM3638078	30949153		WT		
SRX5457606	3/4/19 15:48	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8660425	SRP187353	PRJNA525278	525278	SRS4431721	SAMN11045864	SRA855406	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7373956	11045864	GSE127751	GSM3638079	30949153		WT		
SRX5457607	3/4/19 15:48	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8660426	SRP187353	PRJNA525278	525278	SRS4431722	SAMN11045863	SRA855406	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7373957	11045863	GSE127751	GSM3638080	30949153		PA4595 mutant		
SRX5457608	3/4/19 15:48	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8660427	SRP187353	PRJNA525278	525278	SRS4431723	SAMN11045862	SRA855406	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7373958	11045862	GSE127751	GSM3638081	30949153		PA4595 mutant		
SRX5534349	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742222	SRP188684	PRJNA527727	527727	SRS4500286	SAMN11158634	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465034	11158634	GSE128430	GSM3674400	31270321				
SRX5534350	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742223	SRP188684	PRJNA527727	527727	SRS4500287	SAMN11158633	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465035	11158633	GSE128430	GSM3674401	31270321				
SRX5534351	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742224	SRP188684	PRJNA527727	527727	SRS4500289	SAMN11158632	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465036	11158632	GSE128430	GSM3674402	31270321				
SRX5534352	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742225	SRP188684	PRJNA527727	527727	SRS4500288	SAMN11158631	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465037	11158631	GSE128430	GSM3674403	31270321				
SRX5534353	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742226	SRP188684	PRJNA527727	527727	SRS4500290	SAMN11158630	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465038	11158630	GSE128430	GSM3674404	31270321				
SRX5534354	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742227	SRP188684	PRJNA527727	527727	SRS4500291	SAMN11158629	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0									
SRX5534355	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742228	SRP188684	PRJNA527727	527727	SRS4500292	SAMN11158628	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465040	11158628	GSE128430	GSM3674406	31270321				
SRX5534356	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742229	SRP188684	PRJNA527727	527727	SRS4500293	SAMN11158627	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465041	11158627	GSE128430	GSM3674407	31270321				
SRX5534357	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742230	SRP188684	PRJNA527727	527727	SRS4500294	SAMN11158626	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465042	11158626	GSE128430	GSM3674408	31270321				
SRX5534358	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742231	SRP188684	PRJNA527727	527727	SRS4500295	SAMN11158570	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465043	11158570	GSE128430	GSM3674409	31270321				
SRX5534359	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742232	SRP188684	PRJNA527727	527727	SRS4500296	SAMN11158569	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465044	11158569	GSE128430	GSM3674410	31270321				
SRX5534360	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742233	SRP188684	PRJNA527727	527727	SRS4500297	SAMN11158568	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465045	11158568	GSE128430	GSM3674411	31270321				
SRX5534361	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742234	SRP188684	PRJNA527727	527727	SRS4500298	SAMN11158567	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465046	11158567	GSE128430	GSM3674412	31270321				
SRX5534362	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742235	SRP188684	PRJNA527727	527727	SRS4500299	SAMN11158566	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465047	11158566	GSE128430	GSM3674413	31270321				
SRX5534363	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742236	SRP188684	PRJNA527727	527727	SRS4500300	SAMN11158565	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465048	11158565	GSE128430	GSM3674414	31270321				
SRX5534364	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742237	SRP188684	PRJNA527727	527727	SRS4500301	SAMN11158564	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465049	11158564	GSE128430	GSM3674415	31270321				
SRX5534365	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742238	SRP188684	PRJNA527727	527727	SRS4500302	SAMN11158563	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465050	11158563	GSE128430	GSM3674416	31270321				
SRX5534366	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742239	SRP188684	PRJNA527727	527727	SRS4500303	SAMN11158562	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465051	11158562	GSE128430	GSM3674417	31270321				
SRX5534367	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742240	SRP188684	PRJNA527727	527727	SRS4500304	SAMN11158561	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465052	11158561	GSE128430	GSM3674418	31270321				
SRX5534368	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742241	SRP188684	PRJNA527727	527727	SRS4500306	SAMN11158560	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465053	11158560	GSE128430	GSM3674419	31270321				
SRX5534369	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742242	SRP188684	PRJNA527727	527727	SRS4500305	SAMN11158559	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465054	11158559	GSE128430	GSM3674420	31270321				
SRX5534370	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742243	SRP188684	PRJNA527727	527727	SRS4500307	SAMN11158558	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465055	11158558	GSE128430	GSM3674421	31270321				
SRX5534371	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742244	SRP188684	PRJNA527727	527727	SRS4500308	SAMN11158557	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465056	11158557	GSE128430	GSM3674422	31270321				
SRX5534372	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742245	SRP188684	PRJNA527727	527727	SRS4500309	SAMN11158556	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465057	11158556	GSE128430	GSM3674423	31270321				
SRX5534373	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742246	SRP188684	PRJNA527727	527727	SRS4500311	SAMN11158555	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465058	11158555	GSE128430	GSM3674424	31270321				
SRX5534374	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742247	SRP188684	PRJNA527727	527727	SRS4500310	SAMN11158554	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465059	11158554	GSE128430	GSM3674425	31270321				
SRX5534375	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742248	SRP188684	PRJNA527727	527727	SRS4500312	SAMN11158553	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465060	11158553	GSE128430	GSM3674426	31270321				
SRX5534376	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742249	SRP188684	PRJNA527727	527727	SRS4500313	SAMN11158552	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465061	11158552	GSE128430	GSM3674427	31270321				
SRX5534377	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742250	SRP188684	PRJNA527727	527727	SRS4500314	SAMN11158551	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465062	11158551	GSE128430	GSM3674428	31270321				
SRX5534378	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742251	SRP188684	PRJNA527727	527727	SRS4500315	SAMN11158550	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465063	11158550	GSE128430	GSM3674429	31270321				
SRX5534379	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742252	SRP188684	PRJNA527727	527727	SRS4500316	SAMN11158549	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465064	11158549	GSE128430	GSM3674430	31270321				
SRX5534380	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8742253	SRP188684	PRJNA527727	527727	SRS4500317	SAMN11158604	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7465065	11158604	GSE128430	GSM3674431	31270321				
SRX5860639	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9085442	SRP188684	PRJNA527727	527727	SRS4784953	SAMN11676557	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7871345	11676557	GSE128430	GSM3780094	31270321				
SRX5860640	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9085443	SRP188684	PRJNA527727	527727	SRS4785790	SAMN11707730	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7871346	11707730	GSE128430	GSM3780095	31270321				
SRX5860641	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9085444	SRP188684	PRJNA527727	527727	SRS4785791	SAMN11707698	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7871347	11707698	GSE128430	GSM3780096	31270321				
SRX5860642	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9085445	SRP188684	PRJNA527727	527727	SRS4785792	SAMN11706190	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7871348	11706190	GSE128430	GSM3780097	31270321				
SRX5860643	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9085446	SRP188684	PRJNA527727	527727	SRS4784954	SAMN11676511	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7871349	11676511	GSE128430	GSM3780098	31270321				
SRX5860644	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9085447	SRP188684	PRJNA527727	527727	SRS4784955	SAMN11676509	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7871350	11676509	GSE128430	GSM3780099	31270321				
SRX5860645	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9085448	SRP188684	PRJNA527727	527727	SRS4784956	SAMN11676554	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7871351	11676554	GSE128430	GSM3780100	31270321				
SRX5860646	7/17/19 16:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9085449	SRP188684	PRJNA527727	527727	SRS4784957	SAMN11676552	SRA861739	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7871352	11676552	GSE128430	GSM3780101	31270321				
SRX5572468	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782490	SRP189356	PRJNA528935	528935	SRS4535381	SAMN11250055	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521103	11250055	GSE128811	GSM3685827		PAO1r			
SRX5572469	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782491	SRP189356	PRJNA528935	528935	SRS4535382	SAMN11250054	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521104	11250054	GSE128811	GSM3685828		PAO1r			
SRX5572470	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782492	SRP189356	PRJNA528935	528935	SRS4535383	SAMN11250053	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521105	11250053	GSE128811	GSM3685829		PAO1r			
SRX5572471	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782493	SRP189356	PRJNA528935	528935	SRS4535384	SAMN11250052	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521106	11250052	GSE128811	GSM3685830		PAO1r			
SRX5572472	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782494	SRP189356	PRJNA528935	528935	SRS4535385	SAMN11250051	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521107	11250051	GSE128811	GSM3685831		PAO1r			
SRX5572473	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782495	SRP189356	PRJNA528935	528935	SRS4535386	SAMN11250050	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521108	11250050	GSE128811	GSM3685832		PAO1r			
SRX5572474	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782496	SRP189356	PRJNA528935	528935	SRS4535387	SAMN11250049	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521109	11250049	GSE128811	GSM3685833		PAO1r			
SRX5572475	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782497	SRP189356	PRJNA528935	528935	SRS4535388	SAMN11250048	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521110	11250048	GSE128811	GSM3685834		PAO1r			
SRX5572476	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782498	SRP189356	PRJNA528935	528935	SRS4535389	SAMN11250047	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521111	11250047	GSE128811	GSM3685835		PAO1r			
SRX5572477	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782499	SRP189356	PRJNA528935	528935	SRS4535390	SAMN11250046	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521112	11250046	GSE128811	GSM3685836		PAO1r			
SRX5572478	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782500	SRP189356	PRJNA528935	528935	SRS4535391	SAMN11250045	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521113	11250045	GSE128811	GSM3685837		PAO1r			
SRX5572479	7/16/20 16:13	287	Pseudomonas aeruginosa	287	1236	287	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8782501	SRP189356	PRJNA528935	528935	SRS4535392	SAMN11250044	SRA865627	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7521114	11250044	GSE128811	GSM3685838		PAO1r			
SRX5630349	1/1/20 12:21	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	Illumina MiSeq	SRR8842505	SRP190446	PRJNA530741	530741	SRS4575391	SAMN11332884	SRA869202	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7591079	11332884	GSE129281	GSM3703943	31964733		Wild-type		
SRX5630350	1/1/20 12:21	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	Illumina MiSeq	SRR8842506	SRP190446	PRJNA530741	530741	SRS4575392	SAMN11332883	SRA869202	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7591080	11332883	GSE129281	GSM3703944	31964733		Wild-type		
SRX5630351	1/1/20 12:21	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	Illumina MiSeq	SRR8842507	SRP190446	PRJNA530741	530741	SRS4575393	SAMN11332882	SRA869202	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7591081	11332882	GSE129281	GSM3703945	31964733		Wild-type		
SRX5630352	1/1/20 12:21	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	Illumina MiSeq	SRR8842508	SRP190446	PRJNA530741	530741	SRS4575394	SAMN11332881	SRA869202	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7591082	11332881	GSE129281	GSM3703946	31964733		Wild-type		
SRX5661363	7/31/19 17:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8874370	SRP191772	PRJNA531832	531832	SRS4604960	SAMN11382873	SRA871849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7632214	11382873	GSE129571	GSM3716489	31337721				
SRX5661364	7/31/19 17:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8874371	SRP191772	PRJNA531832	531832	SRS4604961	SAMN11382881	SRA871849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7632215	11382881	GSE129571	GSM3716490	31337721				
SRX5661365	7/31/19 17:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8874372	SRP191772	PRJNA531832	531832	SRS4604962	SAMN11382880	SRA871849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7632216	11382880	GSE129571	GSM3716491	31337721				
SRX5661366	7/31/19 17:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8874373	SRP191772	PRJNA531832	531832	SRS4604963	SAMN11382878	SRA871849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7632217	11382878	GSE129571	GSM3716492	31337721				
SRX5661367	7/31/19 17:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8874374	SRP191772	PRJNA531832	531832	SRS4604964	SAMN11382877	SRA871849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7632218	11382877	GSE129571	GSM3716493	31337721				
SRX5661368	7/31/19 17:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8874375	SRP191772	PRJNA531832	531832	SRS4604965	SAMN11382876	SRA871849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7632219	11382876	GSE129571	GSM3716494	31337721				
SRX5661369	7/31/19 17:39	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8874376	SRP191772	PRJNA531832	531832	SRS4604966	SAMN11382875	SRA871849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7632220	11382875	GSE129571	GSM3716495	31337721				
